Feature ID	Taxon	Confidence
5f8b7445d3c7f80cb4dbffd7e27894ec	d__Bacteria;p__Cyanobacteria;c__Vampirivibrionia;o__Gastranaerophilales;f__Gastranaerophilales;g__Gastranaerophilales;s__	0.9986282723289229
c2426c44f4a41fb746a537c95a60c7bc	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__	0.9962812723178625
38f051d44f8ce744cce08e9d6271ea7f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.9999418850378166
edfad6cb8b2af1d0d41b45ad427226f2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_9;s__	0.9996506101218848
6a6fcf8f9b8bb1ab9e5f8456ee7fb109	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Ruminococcus]_torques_group;s__	0.8622536310289027
06e7dccb05ed1c475ba90a0e4a0a1e1b	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_9;s__	0.9997635646311482
c84c55087f083c4c1ab6b9b531dec343	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_7;s__	0.9895028005702465
c145439c21f2e90b93ae20c85b5806a9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella_9;s__	0.9994937759840518
c7e60b6ccd8f2637dcb180d9f3601f72	d__Bacteria;p__Cyanobacteria;c__Vampirivibrionia;o__Gastranaerophilales;f__Gastranaerophilales;g__Gastranaerophilales;s__	0.9997272216681323
88dbd9386e3162f377767f25035960de	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__	0.9998065578387587
5658ec7be5170db093c841fc74e8635e	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__	0.9947103882948105
